,product_bought,Review-AverageRating,DisplayPrice-Amount,ListPrice-Amount,age_sender,diff_age,ratio_recommender,ratio_costumer
1178,0,0.0,4.99,4.99,39,10,0.24324324324324326,0.6842105263157895
568,0,4.0,29.99,29.99,29,0,0.6486486486486486,0.6842105263157895
4052,0,4.6,109.99,109.99,26,3,0.4594594594594595,0.6842105263157895
1228,1,4.5,99.99,99.99,45,16,0.4054054054054054,0.6842105263157895
281,1,4.8,6.99,6.99,17,12,0.29729729729729726,0.6842105263157895
5902,0,4.6,17.99,17.99,19,7,0.35135135135135137,0.5714285714285714
5640,0,4.5,24.99,24.99,17,9,0.35135135135135137,0.5714285714285714
6882,0,4.4,34.99,34.99,29,3,0.4594594594594595,0.5714285714285714
970,1,4.5,19.99,19.99,40,14,0.4864864864864865,0.5714285714285714
4970,1,0.0,8.99,8.99,39,13,0.43243243243243246,0.5714285714285714
1408,1,4.7,3.99,3.99,16,10,0.5135135135135136,0.5714285714285714
6163,0,4.1,21.99,27.99,44,18,0.45945945945945954,0.5714285714285714
3372,0,4.4,19.99,19.99,34,8,0.35135135135135137,0.5714285714285714
5426,1,4.5,99.99,99.99,29,3,0.35135135135135137,0.5714285714285714
6835,1,4.8,22.99,22.99,41,15,0.4594594594594595,0.5714285714285714
3748,1,4.3,49.99,64.99,24,2,0.4594594594594595,0.5714285714285714
785,1,4.0,24.99,24.99,36,10,0.2702702702702703,0.5714285714285714
390,1,4.4,29.99,29.99,32,6,0.2702702702702703,0.5714285714285714
1617,0,4.6,9.99,9.99,20,6,0.43243243243243246,0.5714285714285714
2688,1,4.4,29.99,44.99,37,11,0.4594594594594595,0.5714285714285714
5562,1,4.5,59.99,59.99,41,15,0.4594594594594595,0.5714285714285714
1950,0,3.25,10.0,10.0,42,16,0.32432432432432434,0.5714285714285714
3415,1,4.6,9.99,9.99,34,8,0.2972972972972973,0.5714285714285714
6874,1,1.0,36.99,36.99,31,5,0.2972972972972973,0.5714285714285714
4846,0,4.8,22.99,22.99,28,2,0.5405405405405406,0.5714285714285714
4766,0,2.0,189.99,189.99,20,6,0.45945945945945954,0.5714285714285714
86,1,4.5,29.99,43.99,30,4,0.5945945945945946,0.5714285714285714
3078,1,4.4,64.99,64.99,43,17,0.4594594594594595,0.5714285714285714
2053,0,1.0,106.99,106.99,39,13,0.24324324324324326,0.5714285714285714
3621,0,4.1,21.99,27.99,17,9,0.5405405405405406,0.5714285714285714
6478,1,5.0,124.99,124.99,18,8,0.4864864864864865,0.5714285714285714
4484,0,0.0,109.99,109.99,30,4,0.35135135135135137,0.5714285714285714
5735,1,4.2,24.99,24.99,30,4,0.45945945945945954,0.5714285714285714
2822,1,3.8,19.99,19.99,34,2,0.3243243243243243,0.5588235294117647
628,1,4.7,109.99,109.99,29,3,0.4864864864864865,0.5588235294117647
9,0,4.5,4.99,4.99,39,7,0.3783783783783784,0.5588235294117647
2705,0,0.0,14.99,14.99,27,5,0.43243243243243246,0.5588235294117647
3307,0,0.0,64.99,64.99,29,3,0.43243243243243246,0.5588235294117647
3455,0,4.8,9.99,9.99,20,12,0.37837837837837834,0.5588235294117647
3215,1,4.4,29.99,29.99,24,8,0.6216216216216217,0.5588235294117647
4940,0,0.0,5.99,5.99,24,8,0.4594594594594595,0.5588235294117647
4558,0,4.4,39.99,39.99,24,8,0.5135135135135135,0.5588235294117647
4160,0,5.0,39.99,39.99,27,5,0.32432432432432434,0.5588235294117647
6126,1,4.3,39.99,39.99,28,4,0.40540540540540543,0.5588235294117647
3999,1,4.5,7.99,7.99,40,8,0.40540540540540543,0.5588235294117647
4767,0,4.2,37.99,37.99,28,4,0.21621621621621623,0.5588235294117647
859,0,5.0,16.99,17.99,44,12,0.4324324324324324,0.5588235294117647
3003,1,4.4,2.99,2.99,38,6,0.32432432432432434,0.5588235294117647
73,1,4.5,4.99,4.99,33,1,0.32432432432432434,0.5588235294117647
3191,1,4.6,11.99,17.99,41,9,0.37837837837837834,0.5588235294117647
2167,1,4.7,14.99,14.99,22,10,0.5135135135135135,0.5588235294117647
5541,1,4.7,24.99,24.99,45,13,0.3513513513513513,0.5588235294117647
741,0,5.0,124.99,124.99,41,9,0.2702702702702703,0.5588235294117647
6462,1,4.8,14.99,14.99,43,11,0.4594594594594595,0.5588235294117647
1593,0,0.0,34.99,34.99,26,6,0.4054054054054054,0.5588235294117647
3105,1,4.4,64.99,64.99,20,12,0.5135135135135135,0.5588235294117647
6618,1,4.6,4.99,4.99,35,3,0.2702702702702703,0.5588235294117647
5731,0,4.6,11.99,14.99,28,4,0.37837837837837834,0.5588235294117647
6290,1,4.1,69.99,69.99,30,2,0.2702702702702703,0.5588235294117647
1492,0,3.6,12.99,12.99,18,14,0.37837837837837834,0.5588235294117647
5945,0,2.0,189.99,189.99,17,15,0.35135135135135137,0.5588235294117647
3432,1,4.3,54.99,54.99,39,7,0.35135135135135137,0.5588235294117647
3384,1,4.6,19.99,27.99,35,3,0.5405405405405406,0.5588235294117647
3424,0,5.0,46.99,46.99,21,11,0.3783783783783784,0.5588235294117647
4826,1,5.0,17.99,17.99,44,12,0.5675675675675677,0.5588235294117647
338,1,4.5,24.99,24.99,27,5,0.5135135135135135,0.5588235294117647
5315,1,5.0,12.99,12.99,17,15,0.5405405405405406,0.5588235294117647
2094,1,4.6,11.99,17.99,29,5,0.4594594594594595,0.6956521739130435
1588,1,4.6,69.99,69.99,42,8,0.2972972972972973,0.6956521739130435
1149,0,0.0,94.99,94.99,18,16,0.4324324324324324,0.6956521739130435
1685,0,4.5,14.99,14.99,40,6,0.45945945945945943,0.6956521739130435
6730,1,4.3,39.99,54.99,17,17,0.4594594594594595,0.6956521739130435
3653,1,0.0,34.95,34.95,23,11,0.48648648648648646,0.6956521739130435
1709,1,4.5,31.99,31.99,27,7,0.3513513513513513,0.6956521739130435
4972,1,3.2,29.99,29.99,41,7,0.43243243243243246,0.6956521739130435
2690,1,4.8,22.99,22.99,43,9,0.32432432432432434,0.6956521739130435
5074,1,5.0,69.99,69.99,30,4,0.40540540540540543,0.6956521739130435
3020,1,2.5,79.99,99.99,37,3,0.40540540540540543,0.6956521739130435
5329,1,3.0,99.99,99.99,37,3,0.40540540540540543,0.6956521739130435
3417,0,4.0,29.99,29.99,30,4,0.5405405405405406,0.6956521739130435
6474,1,0.0,66.99,66.99,16,18,0.45945945945945943,0.6956521739130435
359,1,4.4,39.99,39.99,42,8,0.2972972972972973,0.6956521739130435
6721,0,3.2,29.99,29.99,22,12,0.4864864864864865,0.6956521739130435
3515,0,4.6,24.99,24.99,29,5,0.45945945945945954,0.6956521739130435
4390,1,5.0,46.99,46.99,26,8,0.2972972972972973,0.6956521739130435
5434,1,4.6,39.99,54.99,29,5,0.5135135135135136,0.6956521739130435
2627,0,0.0,109.99,109.99,26,8,0.35135135135135137,0.6956521739130435
1750,1,4.6,11.99,11.99,29,5,0.4864864864864865,0.6956521739130435
3390,0,4.6,11.99,11.99,34,0,0.2432432432432432,0.6956521739130435
1240,1,4.6,4.99,4.99,18,16,0.2702702702702703,0.6956521739130435
6270,1,4.6,24.99,24.99,44,7,0.5675675675675677,0.4583333333333333
4388,1,4.7,3.49,3.49,25,12,0.4864864864864865,0.4583333333333333
4858,0,0.0,24.99,24.99,36,1,0.37837837837837834,0.4583333333333333
4450,0,4.6,24.99,24.99,34,3,0.24324324324324326,0.4583333333333333
2018,1,0.0,54.99,54.99,29,8,0.35135135135135137,0.4583333333333333
5893,0,4.4,45.99,45.99,34,3,0.24324324324324326,0.4583333333333333
6722,1,4.6,9.99,9.99,28,9,0.24324324324324323,0.4583333333333333
3059,1,5.0,74.99,74.99,17,20,0.48648648648648646,0.4583333333333333
2273,1,4.3,49.99,64.99,27,10,0.3783783783783784,0.4583333333333333
5389,0,0.0,4.99,4.99,20,17,0.2702702702702703,0.4583333333333333
87,1,4.9,74.99,74.99,32,5,0.35135135135135137,0.4583333333333333
1410,0,4.5,49.99,49.99,28,9,0.21621621621621623,0.4583333333333333
879,0,4.6,4.99,4.99,24,13,0.40540540540540543,0.4583333333333333
1828,1,4.5,49.99,49.99,26,11,0.3783783783783784,0.4583333333333333
993,0,0.0,21.99,21.99,19,18,0.40540540540540543,0.4583333333333333
1161,1,4.6,7.99,10.0,17,20,0.4594594594594595,0.4583333333333333
1214,1,4.4,79.99,79.99,29,8,0.5675675675675675,0.4583333333333333
216,0,4.4,59.99,59.99,37,0,0.4594594594594595,0.4583333333333333
489,1,4.9,89.99,89.99,30,7,0.32432432432432434,0.4583333333333333
1004,0,4.5,7.99,7.99,27,10,0.5405405405405406,0.4583333333333333
2826,0,4.2,39.99,49.99,31,6,0.2162162162162162,0.4583333333333333
328,0,4.6,16.99,16.99,40,3,0.4864864864864865,0.4583333333333333
5318,0,4.5,59.99,89.99,45,8,0.29729729729729726,0.4583333333333333
2940,0,4.8,98.99,98.99,30,7,0.2702702702702703,0.4583333333333333
609,1,4.9,134.99,134.99,23,19,0.5405405405405406,0.5714285714285714
597,0,5.0,94.99,94.99,23,19,0.2972972972972973,0.5714285714285714
2145,1,3.8,23.99,23.99,16,26,0.2702702702702703,0.5714285714285714
1139,0,4.6,5.99,5.99,33,9,0.2702702702702703,0.5714285714285714
205,0,4.5,11.99,15.99,26,16,0.37837837837837834,0.5714285714285714
5919,0,0.0,79.99,79.99,41,1,0.43243243243243246,0.5714285714285714
3075,1,4.6,4.99,4.99,18,24,0.4864864864864865,0.5714285714285714
2243,0,4.2,109.99,109.99,19,23,0.40540540540540543,0.5714285714285714
701,1,4.6,14.99,14.99,25,17,0.4864864864864865,0.5714285714285714
2420,0,0.0,33.99,33.99,34,8,0.3243243243243243,0.5714285714285714
4871,0,5.0,9.99,9.99,43,1,0.3243243243243243,0.5714285714285714
5265,1,0.0,79.99,79.99,26,16,0.3783783783783784,0.5714285714285714
4106,1,4.8,14.99,14.99,34,8,0.2972972972972973,0.5714285714285714
68,1,4.7,24.99,24.99,27,15,0.3783783783783784,0.5714285714285714
3155,1,4.4,64.99,64.99,27,15,0.35135135135135137,0.5714285714285714
832,1,5.0,94.99,94.99,33,9,0.45945945945945954,0.5714285714285714
6998,0,0.0,65.99,65.99,37,5,0.40540540540540543,0.5714285714285714
5447,1,5.0,14.99,19.99,36,6,0.3783783783783784,0.5714285714285714
2237,1,4.6,2.99,2.99,37,5,0.4594594594594595,0.5714285714285714
936,0,0.0,14.99,14.99,35,7,0.5135135135135136,0.5714285714285714
1531,1,3.8,19.99,19.99,30,12,0.32432432432432434,0.5714285714285714
1476,1,4.4,64.99,64.99,29,6,0.4594594594594595,0.631578947368421
4938,1,4.5,6.99,6.99,31,4,0.3513513513513513,0.631578947368421
3634,0,0.0,14.99,14.99,37,2,0.40540540540540543,0.631578947368421
3725,1,4.6,12.99,12.99,38,3,0.4054054054054054,0.631578947368421
1718,1,4.9,74.99,74.99,32,3,0.45945945945945954,0.631578947368421
2270,1,4.1,17.99,17.99,21,14,0.4054054054054054,0.631578947368421
3639,1,4.8,22.99,22.99,41,6,0.2702702702702703,0.631578947368421
877,1,4.86,89.99,89.99,27,8,0.3783783783783784,0.631578947368421
941,0,4.8,7.0,9.99,41,6,0.43243243243243246,0.631578947368421
6335,0,3.0,22.99,22.99,17,18,0.4324324324324324,0.631578947368421
112,1,4.3,29.99,29.99,32,3,0.5405405405405406,0.631578947368421
4044,1,4.7,14.99,14.99,29,6,0.40540540540540543,0.631578947368421
4456,1,4.7,29.99,29.99,20,15,0.2702702702702703,0.631578947368421
6468,1,4.5,69.99,69.99,22,13,0.40540540540540543,0.631578947368421
3383,0,4.7,3.99,3.99,41,6,0.5945945945945946,0.631578947368421
105,0,4.6,9.99,9.99,38,3,0.29729729729729726,0.631578947368421
2730,1,4.5,12.99,12.99,39,4,0.37837837837837834,0.631578947368421
4392,0,4.6,9.99,9.99,38,3,0.24324324324324323,0.631578947368421
4348,0,4.6,12.0,12.0,29,6,0.4594594594594595,0.631578947368421
142,0,0.0,49.99,49.99,17,7,0.4594594594594595,0.4166666666666667
1961,1,4.6,79.99,79.99,24,0,0.6216216216216217,0.4166666666666667
3482,0,5.0,16.99,17.99,35,11,0.21621621621621623,0.4166666666666667
3200,1,4.6,14.99,14.99,40,16,0.4864864864864865,0.4166666666666667
1689,1,4.0,29.99,29.99,26,2,0.35135135135135137,0.4166666666666667
3196,0,0.0,89.99,124.99,21,3,0.3513513513513513,0.4166666666666667
2134,0,0.0,79.99,79.99,17,7,0.48648648648648646,0.4166666666666667
1608,1,4.5,14.99,17.99,20,4,0.48648648648648646,0.4166666666666667
517,1,5.0,949.99,949.99,32,8,0.5405405405405406,0.4166666666666667
14,0,0.0,99.99,99.99,41,17,0.2702702702702703,0.4166666666666667
5017,0,3.8,59.99,98.99,44,20,0.5405405405405406,0.4166666666666667
5474,0,4.5,24.99,24.99,35,11,0.21621621621621623,0.4166666666666667
3167,1,4.2,69.99,69.99,28,6,0.5405405405405406,0.6842105263157895
6099,1,4.3,39.99,39.99,42,8,0.4594594594594595,0.6842105263157895
3551,1,5.0,9.99,9.99,26,8,0.3783783783783784,0.6842105263157895
6758,0,4.6,11.99,17.99,18,16,0.29729729729729726,0.6842105263157895
1115,0,0.0,89.99,89.99,19,15,0.4594594594594595,0.6842105263157895
1604,1,4.5,12.99,12.99,28,6,0.40540540540540543,0.6842105263157895
4085,1,5.0,39.99,39.99,43,9,0.40540540540540543,0.6842105263157895
5770,1,3.8,19.99,19.99,28,6,0.5405405405405406,0.6842105263157895
4432,1,4.6,19.99,29.99,17,17,0.29729729729729726,0.6842105263157895
3143,0,0.0,89.99,89.99,35,1,0.32432432432432434,0.6842105263157895
399,0,4.7,6.99,6.99,45,11,0.3783783783783784,0.6842105263157895
5418,1,4.2,109.99,109.99,32,2,0.5405405405405406,0.6842105263157895
2653,0,4.0,59.99,59.99,27,7,0.48648648648648646,0.6842105263157895
2359,1,5.0,14.99,19.99,27,7,0.5405405405405406,0.6842105263157895
342,1,4.7,24.99,24.99,27,7,0.45945945945945943,0.6842105263157895
1484,0,4.6,7.99,7.99,20,14,0.2702702702702703,0.6842105263157895
3627,1,4.6,8.99,8.99,37,3,0.37837837837837834,0.6842105263157895
5729,1,4.4,19.99,19.99,29,5,0.43243243243243246,0.6842105263157895
3867,1,0.0,29.99,29.99,29,5,0.4594594594594595,0.6842105263157895
2954,1,4.6,49.99,49.99,25,1,0.5405405405405406,0.6842105263157895
1386,0,4.6,49.99,49.99,39,13,0.32432432432432434,0.6842105263157895
4276,1,4.5,39.99,39.99,40,14,0.4864864864864865,0.6842105263157895
3301,1,4.9,11.99,11.99,44,18,0.5405405405405406,0.6842105263157895
5377,1,5.0,74.99,74.99,23,3,0.5405405405405406,0.6842105263157895
1923,1,4.4,12.99,12.99,19,7,0.4594594594594595,0.6842105263157895
4633,1,5.0,69.99,69.99,43,17,0.4594594594594595,0.6842105263157895
6311,1,4.3,64.99,64.99,30,4,0.2702702702702703,0.6842105263157895
1805,1,5.0,7.99,7.99,25,1,0.4864864864864865,0.6842105263157895
480,1,4.0,29.99,29.99,39,13,0.4054054054054054,0.6842105263157895
3079,1,4.7,4.99,4.99,23,3,0.48648648648648646,0.6842105263157895
2258,1,4.9,37.99,37.99,28,2,0.37837837837837834,0.6842105263157895
1258,1,4.7,3.99,5.99,33,7,0.16216216216216217,0.6842105263157895
3990,0,0.0,21.99,21.99,41,15,0.37837837837837834,0.6842105263157895
5302,0,0.0,24.99,24.99,26,0,0.4054054054054054,0.6842105263157895
964,1,4.7,3.99,3.99,28,2,0.5405405405405406,0.6842105263157895
3220,0,4.8,14.99,14.99,33,7,0.40540540540540543,0.6842105263157895
6184,0,4.5,4.99,4.99,29,3,0.4864864864864865,0.6842105263157895
5782,0,4.7,4.99,4.99,34,8,0.2972972972972973,0.6842105263157895
6172,0,3.8,69.99,69.99,17,7,0.35135135135135137,0.4444444444444444
3777,1,4.5,29.99,43.99,37,13,0.3783783783783784,0.4444444444444444
1505,0,4.3,19.99,19.99,29,5,0.45945945945945954,0.4444444444444444
4290,0,4.7,8.99,8.99,41,17,0.43243243243243246,0.4444444444444444
878,1,4.5,12.99,12.99,18,6,0.37837837837837834,0.4444444444444444
6825,0,4.5,29.99,43.99,30,6,0.48648648648648646,0.4444444444444444
4179,0,3.8,19.99,19.99,37,13,0.40540540540540543,0.4444444444444444
5404,0,4.5,38.99,44.99,45,21,0.29729729729729726,0.4444444444444444
3344,0,4.1,69.99,69.99,37,13,0.3783783783783784,0.4444444444444444
3673,1,4.8,7.0,9.99,31,7,0.45945945945945943,0.4444444444444444
3169,1,4.6,17.99,17.99,37,13,0.4594594594594595,0.4444444444444444
4853,1,4.5,8.99,8.99,22,2,0.32432432432432434,0.4444444444444444
2556,1,5.0,26.99,29.99,41,17,0.35135135135135137,0.4444444444444444
401,0,0.0,49.99,49.99,38,14,0.4054054054054054,0.4444444444444444
625,0,0.0,119.99,119.99,19,5,0.35135135135135137,0.4444444444444444
1682,1,4.1,14.99,14.99,28,4,0.45945945945945954,0.4444444444444444
798,1,5.0,24.99,30.99,40,16,0.45945945945945943,0.4444444444444444
4155,0,0.0,4.99,4.99,23,1,0.48648648648648646,0.4444444444444444
4556,0,4.3,39.99,39.99,33,16,0.32432432432432434,0.7619047619047619
4383,1,4.8,64.99,64.99,20,3,0.2702702702702703,0.7619047619047619
4607,1,0.0,54.99,54.99,39,22,0.4054054054054054,0.7619047619047619
1335,1,4.0,42.99,42.99,28,11,0.40540540540540543,0.7619047619047619
5469,1,4.0,69.99,69.99,27,10,0.24324324324324323,0.7619047619047619
6837,0,4.7,14.99,14.99,45,28,0.29729729729729726,0.7619047619047619
1342,0,5.0,74.99,74.99,20,3,0.2702702702702703,0.7619047619047619
3531,1,5.0,6.99,6.99,20,3,0.45945945945945954,0.7619047619047619
2733,0,4.2,37.99,37.99,35,18,0.5405405405405406,0.7619047619047619
5897,1,4.6,4.99,4.99,43,26,0.3243243243243243,0.7619047619047619
6364,1,4.9,89.99,89.99,31,14,0.3513513513513513,0.7619047619047619
2858,1,4.5,24.99,24.99,29,12,0.2972972972972973,0.7619047619047619
2517,1,4.9,37.99,37.99,38,21,0.43243243243243246,0.7619047619047619
6964,1,4.8,22.99,22.99,33,16,0.2972972972972973,0.7619047619047619
4394,1,4.5,4.99,4.99,20,3,0.45945945945945954,0.7619047619047619
1498,1,4.3,54.99,54.99,20,3,0.24324324324324323,0.7619047619047619
5483,1,4.8,14.99,14.99,44,27,0.5405405405405406,0.7619047619047619
4670,1,0.0,4.99,4.99,20,3,0.48648648648648646,0.7619047619047619
6690,1,4.6,16.99,16.99,31,14,0.3243243243243243,0.7619047619047619
206,1,4.8,22.99,22.99,21,4,0.5405405405405405,0.7619047619047619
410,0,4.7,54.99,54.99,33,16,0.40540540540540543,0.7619047619047619
4092,1,4.6,2.99,2.99,27,4,0.5135135135135135,0.6538461538461539
4339,0,2.0,189.99,189.99,17,14,0.2972972972972973,0.6538461538461539
5056,1,5.0,14.99,19.99,44,13,0.5675675675675677,0.6538461538461539
519,0,4.8,9.99,9.99,35,4,0.4324324324324324,0.6538461538461539
5290,0,3.8,29.99,29.99,29,2,0.32432432432432434,0.6538461538461539
2140,1,4.8,9.99,19.99,41,10,0.43243243243243246,0.6538461538461539
4905,1,4.8,39.99,39.99,25,6,0.5405405405405406,0.6538461538461539
3763,1,4.3,39.99,39.99,35,4,0.3243243243243243,0.6538461538461539
638,1,3.0,12.99,14.99,29,2,0.5675675675675675,0.6538461538461539
6551,1,4.0,29.99,29.99,44,13,0.3243243243243243,0.6538461538461539
2110,1,4.4,29.99,29.99,30,1,0.40540540540540543,0.6538461538461539
476,1,4.3,79.99,89.99,17,14,0.5405405405405406,0.6538461538461539
3861,0,4.3,79.99,89.99,27,4,0.48648648648648646,0.6538461538461539
5950,0,4.4,49.99,79.99,42,11,0.4594594594594595,0.6538461538461539
2760,0,4.5,19.99,19.99,28,3,0.3243243243243243,0.6538461538461539
3107,1,4.4,12.99,12.99,29,2,0.4864864864864865,0.6538461538461539
2058,1,4.7,3.99,3.99,29,2,0.43243243243243246,0.6538461538461539
1064,1,4.5,9.99,17.99,27,4,0.3513513513513513,0.6538461538461539
818,0,4.7,34.99,34.99,36,5,0.2702702702702703,0.6538461538461539
828,0,4.4,14.99,14.99,29,2,0.2972972972972973,0.6538461538461539
337,0,0.0,54.99,54.99,27,4,0.48648648648648646,0.6538461538461539
5799,1,3.8,19.99,19.99,44,13,0.24324324324324326,0.6538461538461539
4124,1,4.7,6.99,6.99,20,11,0.2702702702702703,0.6538461538461539
242,1,4.8,7.0,9.99,26,5,0.43243243243243246,0.6538461538461539
6279,1,4.6,45.99,64.99,29,2,0.48648648648648646,0.6538461538461539
5209,1,4.5,7.99,7.99,41,10,0.7027027027027027,0.6538461538461539
2586,1,4.7,14.99,14.99,18,25,0.3783783783783784,0.5882352941176471
943,1,4.4,49.99,49.99,39,4,0.4054054054054054,0.5882352941176471
5131,1,4.5,59.99,89.99,16,27,0.45945945945945943,0.5882352941176471
3298,1,4.8,17.99,17.99,21,22,0.2972972972972973,0.5882352941176471
3361,1,4.9,109.99,109.99,29,14,0.4864864864864865,0.5882352941176471
1886,0,4.5,7.99,7.99,19,24,0.4594594594594595,0.5882352941176471
2601,1,4.8,14.99,14.99,30,13,0.40540540540540543,0.5882352941176471
6073,1,3.6,12.99,12.99,32,11,0.45945945945945954,0.5882352941176471
3292,1,3.7,1349.99,1349.99,35,8,0.5135135135135136,0.5882352941176471
2841,0,4.2,24.99,24.99,37,6,0.3783783783783784,0.5882352941176471
6543,0,0.0,9.99,9.99,26,17,0.2702702702702703,0.5882352941176471
1506,0,0.0,33.99,33.99,38,5,0.32432432432432434,0.5882352941176471
6987,0,0.0,69.99,69.99,38,5,0.32432432432432434,0.5882352941176471
1782,0,4.5,34.99,59.99,28,15,0.4324324324324324,0.5882352941176471
6552,1,4.5,3.99,3.99,43,0,0.40540540540540543,0.5882352941176471
3528,1,5.0,44.99,44.99,19,24,0.4324324324324324,0.5882352941176471
954,0,4.8,9.99,9.99,26,17,0.32432432432432434,0.5882352941176471
5505,1,4.0,44.99,44.99,17,17,0.5675675675675677,0.5833333333333334
2762,0,4.6,9.99,9.99,20,14,0.4324324324324324,0.5833333333333334
1284,1,5.0,24.99,24.99,19,15,0.3783783783783784,0.5833333333333334
1301,0,4.7,79.99,79.99,18,16,0.37837837837837834,0.5833333333333334
3640,1,3.8,19.99,19.99,22,12,0.40540540540540543,0.5833333333333334
5961,1,4.6,14.99,14.99,24,10,0.40540540540540543,0.5833333333333334
1442,1,0.0,9.99,9.99,16,18,0.5135135135135136,0.5833333333333334
6752,1,4.5,34.99,34.99,29,5,0.6486486486486486,0.5833333333333334
1152,1,4.6,17.99,17.99,24,10,0.2702702702702703,0.5833333333333334
1099,0,4.5,34.99,59.99,17,17,0.35135135135135137,0.5833333333333334
5525,1,5.0,6.99,6.99,37,3,0.4594594594594595,0.5833333333333334
1174,1,4.8,17.99,17.99,35,1,0.2972972972972973,0.5833333333333334
6307,0,4.8,9.99,9.99,29,5,0.4864864864864865,0.5833333333333334
4742,1,3.2,6.99,6.99,32,2,0.35135135135135137,0.5833333333333334
5152,1,5.0,9.99,9.99,27,7,0.45945945945945954,0.5833333333333334
2015,0,4.5,19.99,22.99,17,17,0.2972972972972973,0.5833333333333334
4270,0,0.0,23.99,29.99,42,8,0.4594594594594595,0.5833333333333334
4904,0,0.0,119.99,119.99,35,1,0.2702702702702703,0.5833333333333334
1824,0,0.0,124.99,124.99,20,14,0.5135135135135135,0.5833333333333334
3741,1,4.8,7.0,9.99,27,7,0.48648648648648646,0.5833333333333334
873,1,4.8,39.99,39.99,29,5,0.4594594594594595,0.5833333333333334
1298,0,4.7,4.99,4.99,29,5,0.4864864864864865,0.5833333333333334
3440,0,0.0,33.99,33.99,17,17,0.5135135135135135,0.5833333333333334
241,1,4.5,34.99,34.99,44,10,0.5675675675675677,0.5833333333333334
1179,1,4.5,64.99,64.99,19,12,0.40540540540540543,0.75
1460,1,4.6,69.99,69.99,37,6,0.3783783783783784,0.75
6588,1,4.2,109.99,109.99,20,11,0.43243243243243246,0.75
6747,1,4.5,9.99,9.99,32,1,0.40540540540540543,0.75
2809,0,0.0,24.99,24.99,42,11,0.5405405405405406,0.75
6514,0,4.6,9.99,9.99,26,5,0.3783783783783784,0.75
334,1,4.6,6.99,6.99,34,3,0.35135135135135137,0.75
3956,1,4.6,19.99,27.99,35,4,0.5135135135135136,0.75
1686,0,2.0,189.99,189.99,34,3,0.5135135135135135,0.75
727,1,4.8,34.99,34.99,35,4,0.4594594594594595,0.75
6905,1,4.5,99.99,99.99,17,14,0.4594594594594595,0.75
4332,1,4.6,16.99,16.99,19,12,0.40540540540540543,0.75
5904,1,4.4,59.99,59.99,20,11,0.24324324324324323,0.75
2691,1,4.6,2.99,2.99,37,6,0.3783783783783784,0.75
3134,0,4.8,17.99,17.99,18,13,0.2702702702702703,0.75
3131,0,0.0,54.99,54.99,29,2,0.4594594594594595,0.75
659,1,4.3,54.99,54.99,41,10,0.2702702702702703,0.75
6953,0,4.6,11.99,17.99,29,2,0.2972972972972973,0.75
